DiseaseIndex,DiseaseID,Disease_Name,target_id,gene,ensembl_id,target_name,score,source,mapped_disease_id,mapped_disease_name
690,DISE6LY9,Extragonadal germ cell tumor,NRAS,NRAS,ENSG00000213281,"NRAS proto-oncogene, GTPase",0.35662597811693225,OpenTargets,MONDO_0018201,extragonadal germ cell tumor
690,DISE6LY9,Extragonadal germ cell tumor,KMT2D,KMT2D,ENSG00000167548,lysine methyltransferase 2D,0.3554639574571611,OpenTargets,MONDO_0018201,extragonadal germ cell tumor
690,DISE6LY9,Extragonadal germ cell tumor,CTNNB1,CTNNB1,ENSG00000168036,catenin beta 1,0.3496258660655736,OpenTargets,MONDO_0018201,extragonadal germ cell tumor
690,DISE6LY9,Extragonadal germ cell tumor,FAT4,FAT4,ENSG00000196159,FAT atypical cadherin 4,0.3484214080040026,OpenTargets,MONDO_0018201,extragonadal germ cell tumor
690,DISE6LY9,Extragonadal germ cell tumor,DICER1,DICER1,ENSG00000100697,"dicer 1, ribonuclease III",0.3481983936469965,OpenTargets,MONDO_0018201,extragonadal germ cell tumor
690,DISE6LY9,Extragonadal germ cell tumor,EGFR,EGFR,ENSG00000146648,epidermal growth factor receptor,0.34785479603076386,OpenTargets,MONDO_0018201,extragonadal germ cell tumor
690,DISE6LY9,Extragonadal germ cell tumor,RB1,RB1,ENSG00000139687,RB transcriptional corepressor 1,0.34772672883085576,OpenTargets,MONDO_0018201,extragonadal germ cell tumor
690,DISE6LY9,Extragonadal germ cell tumor,AXIN1,AXIN1,ENSG00000103126,axin 1,0.3464092510173859,OpenTargets,MONDO_0018201,extragonadal germ cell tumor
690,DISE6LY9,Extragonadal germ cell tumor,EP300,EP300,ENSG00000100393,EP300 lysine acetyltransferase,0.3446486136540962,OpenTargets,MONDO_0018201,extragonadal germ cell tumor
690,DISE6LY9,Extragonadal germ cell tumor,FGFR2,FGFR2,ENSG00000066468,fibroblast growth factor receptor 2,0.3444689567802912,OpenTargets,MONDO_0018201,extragonadal germ cell tumor
690,DISE6LY9,Extragonadal germ cell tumor,SPEN,SPEN,ENSG00000065526,spen family transcriptional repressor,0.34391458699826416,OpenTargets,MONDO_0018201,extragonadal germ cell tumor
690,DISE6LY9,Extragonadal germ cell tumor,ROS1,ROS1,ENSG00000047936,"ROS proto-oncogene 1, receptor tyrosine kinase",0.34391458699826416,OpenTargets,MONDO_0018201,extragonadal germ cell tumor
690,DISE6LY9,Extragonadal germ cell tumor,KDR,KDR,ENSG00000128052,kinase insert domain receptor,0.34391458699826416,OpenTargets,MONDO_0018201,extragonadal germ cell tumor
690,DISE6LY9,Extragonadal germ cell tumor,PALB2,PALB2,ENSG00000083093,partner and localizer of BRCA2,0.34391458699826416,OpenTargets,MONDO_0018201,extragonadal germ cell tumor
690,DISE6LY9,Extragonadal germ cell tumor,CHD4,CHD4,ENSG00000111642,chromodomain helicase DNA binding protein 4,0.34391458699826416,OpenTargets,MONDO_0018201,extragonadal germ cell tumor
690,DISE6LY9,Extragonadal germ cell tumor,ATM,ATM,ENSG00000149311,ATM serine/threonine kinase,0.32536886456804437,OpenTargets,MONDO_0018201,extragonadal germ cell tumor
690,DISE6LY9,Extragonadal germ cell tumor,PPM1D,PPM1D,ENSG00000170836,"protein phosphatase, Mg2+/Mn2+ dependent 1D",0.3252302721225375,OpenTargets,MONDO_0018201,extragonadal germ cell tumor
690,DISE6LY9,Extragonadal germ cell tumor,DNMT3A,DNMT3A,ENSG00000119772,DNA methyltransferase 3 alpha,0.3252168235222699,OpenTargets,MONDO_0018201,extragonadal germ cell tumor
690,DISE6LY9,Extragonadal germ cell tumor,HNRNPA2B1,HNRNPA2B1,ENSG00000122566,heterogeneous nuclear ribonucleoprotein A2/B1,0.32430632248582586,OpenTargets,MONDO_0018201,extragonadal germ cell tumor
690,DISE6LY9,Extragonadal germ cell tumor,SMAD2,SMAD2,ENSG00000175387,SMAD family member 2,0.3241600304600131,OpenTargets,MONDO_0018201,extragonadal germ cell tumor
690,DISE6LY9,Extragonadal germ cell tumor,MSH6,MSH6,ENSG00000116062,mutS homolog 6,0.32375195270379875,OpenTargets,MONDO_0018201,extragonadal germ cell tumor
690,DISE6LY9,Extragonadal germ cell tumor,FBXO11,FBXO11,ENSG00000138081,F-box protein 11,0.3233823728491141,OpenTargets,MONDO_0018201,extragonadal germ cell tumor
690,DISE6LY9,Extragonadal germ cell tumor,NCOR1,NCOR1,ENSG00000141027,nuclear receptor corepressor 1,0.3233823728491141,OpenTargets,MONDO_0018201,extragonadal germ cell tumor
690,DISE6LY9,Extragonadal germ cell tumor,GRIN2A,GRIN2A,ENSG00000183454,glutamate ionotropic receptor NMDA type subunit 2A,0.3233823728491141,OpenTargets,MONDO_0018201,extragonadal germ cell tumor
690,DISE6LY9,Extragonadal germ cell tumor,CACNA1D,CACNA1D,ENSG00000157388,calcium voltage-gated channel subunit alpha1 D,0.3233823728491141,OpenTargets,MONDO_0018201,extragonadal germ cell tumor
690,DISE6LY9,Extragonadal germ cell tumor,PDGFRB,PDGFRB,ENSG00000113721,platelet derived growth factor receptor beta,0.3233823728491141,OpenTargets,MONDO_0018201,extragonadal germ cell tumor
690,DISE6LY9,Extragonadal germ cell tumor,TRRAP,TRRAP,ENSG00000196367,transformation/transcription domain associated protein,0.3233823728491141,OpenTargets,MONDO_0018201,extragonadal germ cell tumor
690,DISE6LY9,Extragonadal germ cell tumor,FAT1,FAT1,ENSG00000083857,FAT atypical cadherin 1,0.3233823728491141,OpenTargets,MONDO_0018201,extragonadal germ cell tumor
690,DISE6LY9,Extragonadal germ cell tumor,BAX,BAX,ENSG00000087088,"BCL2 associated X, apoptosis regulator",0.3233823728491141,OpenTargets,MONDO_0018201,extragonadal germ cell tumor
690,DISE6LY9,Extragonadal germ cell tumor,BCOR,BCOR,ENSG00000183337,BCL6 corepressor,0.3233823728491141,OpenTargets,MONDO_0018201,extragonadal germ cell tumor
690,DISE6LY9,Extragonadal germ cell tumor,TOP2A,TOP2A,ENSG00000131747,DNA topoisomerase II alpha,0.29297416369422274,OpenTargets,MONDO_0018201,extragonadal germ cell tumor
690,DISE6LY9,Extragonadal germ cell tumor,HGF,HGF,ENSG00000019991,hepatocyte growth factor,0.2848973039533009,OpenTargets,MONDO_0018201,extragonadal germ cell tumor
691,DISE7E78,Muscular pain,SNAP25,SNAP25,ENSG00000132639,synaptosome associated protein 25,0.2833445552582714,OpenTargets,MONDO_0006862,myofascial pain syndrome
691,DISE7E78,Muscular pain,SCN4A,SCN4A,ENSG00000007314,sodium voltage-gated channel alpha subunit 4,0.2819059855775881,OpenTargets,MONDO_0006862,myofascial pain syndrome
691,DISE7E78,Muscular pain,SCN1A,SCN1A,ENSG00000144285,sodium voltage-gated channel alpha subunit 1,0.2689129438113291,OpenTargets,MONDO_0006862,myofascial pain syndrome
691,DISE7E78,Muscular pain,SCN7A,SCN7A,ENSG00000136546,sodium voltage-gated channel alpha subunit 7,0.2689129438113291,OpenTargets,MONDO_0006862,myofascial pain syndrome
691,DISE7E78,Muscular pain,SCN5A,SCN5A,ENSG00000183873,sodium voltage-gated channel alpha subunit 5,0.2689129438113291,OpenTargets,MONDO_0006862,myofascial pain syndrome
691,DISE7E78,Muscular pain,SCN9A,SCN9A,ENSG00000169432,sodium voltage-gated channel alpha subunit 9,0.2689129438113291,OpenTargets,MONDO_0006862,myofascial pain syndrome
691,DISE7E78,Muscular pain,SCN11A,SCN11A,ENSG00000168356,sodium voltage-gated channel alpha subunit 11,0.2689129438113291,OpenTargets,MONDO_0006862,myofascial pain syndrome
691,DISE7E78,Muscular pain,SCN10A,SCN10A,ENSG00000185313,sodium voltage-gated channel alpha subunit 10,0.2689129438113291,OpenTargets,MONDO_0006862,myofascial pain syndrome
691,DISE7E78,Muscular pain,SCN3A,SCN3A,ENSG00000153253,sodium voltage-gated channel alpha subunit 3,0.2689129438113291,OpenTargets,MONDO_0006862,myofascial pain syndrome
691,DISE7E78,Muscular pain,SCN2A,SCN2A,ENSG00000136531,sodium voltage-gated channel alpha subunit 2,0.2689129438113291,OpenTargets,MONDO_0006862,myofascial pain syndrome
691,DISE7E78,Muscular pain,SCN8A,SCN8A,ENSG00000196876,sodium voltage-gated channel alpha subunit 8,0.2689129438113291,OpenTargets,MONDO_0006862,myofascial pain syndrome
692,DISE8B6O,Brain glioma,IDH1,IDH1,ENSG00000138413,isocitrate dehydrogenase (NADP(+)) 1,0.5698745909511639,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,BRAF,BRAF,ENSG00000157764,"B-Raf proto-oncogene, serine/threonine kinase",0.5463246405352116,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,NF1,NF1,ENSG00000196712,neurofibromin 1,0.5433009957903069,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,PTEN,PTEN,ENSG00000171862,phosphatase and tensin homolog,0.5258265847567352,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,ACVR1,ACVR1,ENSG00000115170,activin A receptor type 1,0.5247418384297686,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,H3-3A,H3-3A,ENSG00000163041,H3.3 histone A,0.523222413162792,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,BRCA2,BRCA2,ENSG00000139618,BRCA2 DNA repair associated,0.5197473359180483,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,PIK3R1,PIK3R1,ENSG00000145675,phosphoinositide-3-kinase regulatory subunit 1,0.5124543604962347,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,PDGFRA,PDGFRA,ENSG00000134853,platelet derived growth factor receptor alpha,0.5092356864397163,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,MUTYH,MUTYH,ENSG00000132781,mutY DNA glycosylase,0.5076589948377362,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,RAD51D,RAD51D,ENSG00000185379,RAD51 paralog D,0.5054004512813297,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,H3C2,H3C2,ENSG00000286522,H3 clustered histone 2,0.49277313957960234,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,CDKN2A,CDKN2A,ENSG00000147889,cyclin dependent kinase inhibitor 2A,0.49272962597174264,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,ATRX,ATRX,ENSG00000085224,ATRX chromatin remodeler,0.4908969471885126,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,EGFR,EGFR,ENSG00000146648,epidermal growth factor receptor,0.4816603265250216,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,IDH2,IDH2,ENSG00000182054,isocitrate dehydrogenase (NADP(+)) 2,0.47798686640291993,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,CDKN2C,CDKN2C,ENSG00000123080,cyclin dependent kinase inhibitor 2C,0.471522297935232,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,CIC,CIC,ENSG00000079432,capicua transcriptional repressor,0.47004397851649315,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,PPM1D,PPM1D,ENSG00000170836,"protein phosphatase, Mg2+/Mn2+ dependent 1D",0.46910596951685846,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,TERT,TERT,ENSG00000164362,telomerase reverse transcriptase,0.46282439239280737,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,KMT2C,KMT2C,ENSG00000055609,lysine methyltransferase 2C,0.45940829158723345,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,FLCN,FLCN,ENSG00000154803,folliculin,0.45940829158723345,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,HOXA13,HOXA13,ENSG00000106031,homeobox A13,0.45940829158723345,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,NKX2-1,NKX2-1,ENSG00000136352,NK2 homeobox 1,0.45123185291745377,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,RB1,RB1,ENSG00000139687,RB transcriptional corepressor 1,0.44849558765230557,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,HIF1A,HIF1A,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,0.4443273638828789,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,FUBP1,FUBP1,ENSG00000162613,far upstream element binding protein 1,0.44368061554898447,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,ATM,ATM,ENSG00000149311,ATM serine/threonine kinase,0.44347276787245066,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,NFKB2,NFKB2,ENSG00000077150,nuclear factor kappa B subunit 2,0.43924565729276804,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,PRF1,PRF1,ENSG00000180644,perforin 1,0.4388760774380834,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,DDX5,DDX5,ENSG00000108654,DEAD-box helicase 5,0.4388760774380834,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,CD79A,CD79A,ENSG00000105369,CD79a molecule,0.4388760774380834,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,RAC1,RAC1,ENSG00000136238,Rac family small GTPase 1,0.4388760774380834,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,SDHD,SDHD,ENSG00000204370,succinate dehydrogenase complex subunit D,0.4388760774380834,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,ELF4,ELF4,ENSG00000102034,E74 like ETS transcription factor 4,0.4388760774380834,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,HOXC11,HOXC11,ENSG00000123388,homeobox C11,0.4388760774380834,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,MAP2K2,MAP2K2,ENSG00000126934,mitogen-activated protein kinase kinase 2,0.4388760774380834,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,REL,REL,ENSG00000162924,"REL proto-oncogene, NF-kB subunit",0.4388760774380834,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,TP53,TP53,ENSG00000141510,tumor protein p53,0.4311351054918691,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,PIK3CA,PIK3CA,ENSG00000121879,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha",0.4306504318631344,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,ALK,ALK,ENSG00000171094,ALK receptor tyrosine kinase,0.425714363532589,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,APC,APC,ENSG00000134982,APC regulator of Wnt signaling pathway,0.4236822389677123,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,LZTR1,LZTR1,ENSG00000099949,leucine zipper like post translational regulator 1,0.4236822389677123,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,MET,MET,ENSG00000105976,"MET proto-oncogene, receptor tyrosine kinase",0.4200590793011347,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,DEK,DEK,ENSG00000124795,DEK proto-oncogene,0.41614691637497414,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,CDH1,CDH1,ENSG00000039068,cadherin 1,0.4118257522122866,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,KIT,KIT,ENSG00000157404,"KIT proto-oncogene, receptor tyrosine kinase",0.41102682798228035,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,FGFR1,FGFR1,ENSG00000077782,fibroblast growth factor receptor 1,0.41027435952799884,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,KDR,KDR,ENSG00000128052,kinase insert domain receptor,0.4096227707412767,OpenTargets,MONDO_0005499,brain glioma
692,DISE8B6O,Brain glioma,ESR1,ESR1,ENSG00000091831,estrogen receptor 1,0.40748409596056434,OpenTargets,MONDO_0005499,brain glioma
693,DISEA4L7,Relapsing fever,DISP1,DISP1,ENSG00000154309,dispatched RND transporter family member 1,0.2432021998513968,OpenTargets,MONDO_0019633,relapsing fever
693,DISEA4L7,Relapsing fever,ABCB4,ABCB4,ENSG00000005471,ATP binding cassette subfamily B member 4,0.05641159107783005,OpenTargets,MONDO_0019633,relapsing fever
693,DISEA4L7,Relapsing fever,SPTA1,SPTA1,ENSG00000163554,"spectrin alpha, erythrocytic 1",0.054714081798272904,OpenTargets,MONDO_0019633,relapsing fever
693,DISEA4L7,Relapsing fever,FECH,FECH,ENSG00000066926,ferrochelatase,0.05049015184775054,OpenTargets,MONDO_0019633,relapsing fever
695,DISEAFTY,Ovarian neoplasm,BRCA1,BRCA1,ENSG00000012048,BRCA1 DNA repair associated,0.9018844703414528,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,BRCA2,BRCA2,ENSG00000139618,BRCA2 DNA repair associated,0.8932412307734894,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,TP53,TP53,ENSG00000141510,tumor protein p53,0.8462331356393804,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,RAD51C,RAD51C,ENSG00000108384,RAD51 paralog C,0.8321623803117673,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,PIK3CA,PIK3CA,ENSG00000121879,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha",0.8079625725435294,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,RAD51D,RAD51D,ENSG00000185379,RAD51 paralog D,0.7993147888307073,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,BRIP1,BRIP1,ENSG00000136492,BRCA1 interacting DNA helicase 1,0.7892269575717956,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,PTEN,PTEN,ENSG00000171862,phosphatase and tensin homolog,0.7748825783429348,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,PALB2,PALB2,ENSG00000083093,partner and localizer of BRCA2,0.7724725807826512,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,POLE,POLE,ENSG00000177084,"DNA polymerase epsilon, catalytic subunit",0.7627881930667796,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,CTNNB1,CTNNB1,ENSG00000168036,catenin beta 1,0.7607859319274836,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,MSH6,MSH6,ENSG00000116062,mutS homolog 6,0.7580828025697366,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,KRAS,KRAS,ENSG00000133703,"KRas proto-oncogene, GTPase",0.7469749021760795,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,CHEK2,CHEK2,ENSG00000183765,checkpoint kinase 2,0.744795028183079,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,MSH2,MSH2,ENSG00000095002,mutS homolog 2,0.7369087533479012,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,FBXO11,FBXO11,ENSG00000138081,F-box protein 11,0.7281653165667918,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,CDH1,CDH1,ENSG00000039068,cadherin 1,0.7229467370490551,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,BARD1,BARD1,ENSG00000138376,BRCA1 associated RING domain 1,0.7214006770205194,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,FGFR2,FGFR2,ENSG00000066468,fibroblast growth factor receptor 2,0.7198499656007186,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,MLH1,MLH1,ENSG00000076242,mutL homolog 1,0.718698966083185,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,AKT1,AKT1,ENSG00000142208,AKT serine/threonine kinase 1,0.7118059273049276,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,ATM,ATM,ENSG00000149311,ATM serine/threonine kinase,0.7000379406817103,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,POLD1,POLD1,ENSG00000062822,"DNA polymerase delta 1, catalytic subunit",0.6966362358504169,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,NF1,NF1,ENSG00000196712,neurofibromin 1,0.6922739585403849,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,EGFR,EGFR,ENSG00000146648,epidermal growth factor receptor,0.686910547493821,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,ARID1A,ARID1A,ENSG00000117713,AT-rich interaction domain 1A,0.6863455674323731,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,KIT,KIT,ENSG00000157404,"KIT proto-oncogene, receptor tyrosine kinase",0.6831783226762269,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,CDKN2A,CDKN2A,ENSG00000147889,cyclin dependent kinase inhibitor 2A,0.6825292944565448,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,RAD50,RAD50,ENSG00000113522,RAD50 double strand break repair protein,0.6734726681207658,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,SMARCA4,SMARCA4,ENSG00000127616,SWI/SNF related BAF chromatin remodeling complex subunit ATPase 4,0.6661622365846392,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,NBN,NBN,ENSG00000104320,nibrin,0.6657289152629249,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,PMS2,PMS2,ENSG00000122512,"PMS1 homolog 2, mismatch repair system component",0.6588102336649281,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,MAP3K1,MAP3K1,ENSG00000095015,mitogen-activated protein kinase kinase kinase 1,0.657054873769557,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,DICER1,DICER1,ENSG00000100697,"dicer 1, ribonuclease III",0.6562731401910279,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,RB1,RB1,ENSG00000139687,RB transcriptional corepressor 1,0.6542597527941401,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,TOP1,TOP1,ENSG00000198900,DNA topoisomerase I,0.651012625756083,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,PDGFRA,PDGFRA,ENSG00000134853,platelet derived growth factor receptor alpha,0.6480658184890273,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,STK11,STK11,ENSG00000118046,serine/threonine kinase 11,0.6480230850035279,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,AR,AR,ENSG00000169083,androgen receptor,0.6356755931955048,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,CDK12,CDK12,ENSG00000167258,cyclin dependent kinase 12,0.6337333649991476,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,FOXL2,FOXL2,ENSG00000183770,forkhead box L2,0.6328070839542675,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,TERT,TERT,ENSG00000164362,telomerase reverse transcriptase,0.6322078309067248,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,PARP1,PARP1,ENSG00000143799,poly(ADP-ribose) polymerase 1,0.6270767099361451,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,ESR1,ESR1,ENSG00000091831,estrogen receptor 1,0.6259478820757876,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,BRAF,BRAF,ENSG00000157764,"B-Raf proto-oncogene, serine/threonine kinase",0.6256505822360041,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,MUC16,MUC16,ENSG00000181143,"mucin 16, cell surface associated",0.6247841105498849,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,VEGFA,VEGFA,ENSG00000112715,vascular endothelial growth factor A,0.6244498807889055,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,FANCD2,FANCD2,ENSG00000144554,FA complementation group D2,0.6220013149609819,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,KDR,KDR,ENSG00000128052,kinase insert domain receptor,0.6211403343903593,OpenTargets,MONDO_0021068,ovarian neoplasm
695,DISEAFTY,Ovarian neoplasm,TET2,TET2,ENSG00000168769,tet methylcytosine dioxygenase 2,0.6210664597641349,OpenTargets,MONDO_0021068,ovarian neoplasm
696,DISEAKAN,Hepatic encephalopathy,ETHE1,ETHE1,ENSG00000105755,ETHE1 persulfide dioxygenase,0.8380723205055112,OpenTargets,MONDO_0011229,ethylmalonic encephalopathy
696,DISEAKAN,Hepatic encephalopathy,ZNF575,ZNF575,ENSG00000176472,zinc finger protein 575,0.5683140710414661,OpenTargets,MONDO_0011229,ethylmalonic encephalopathy
696,DISEAKAN,Hepatic encephalopathy,TRIM8,TRIM8,ENSG00000171206,tripartite motif containing 8,0.37244409855850824,OpenTargets,MONDO_0011229,ethylmalonic encephalopathy
696,DISEAKAN,Hepatic encephalopathy,TNK2,TNK2,ENSG00000061938,tyrosine kinase non receptor 2,0.1847899273423509,OpenTargets,MONDO_0011229,ethylmalonic encephalopathy
696,DISEAKAN,Hepatic encephalopathy,RELN,RELN,ENSG00000189056,reelin,0.06702106038212348,OpenTargets,MONDO_0011229,ethylmalonic encephalopathy
696,DISEAKAN,Hepatic encephalopathy,ZNF423,ZNF423,ENSG00000102935,zinc finger protein 423,0.0600108101957623,OpenTargets,MONDO_0011229,ethylmalonic encephalopathy
696,DISEAKAN,Hepatic encephalopathy,MYO5A,MYO5A,ENSG00000197535,myosin VA,0.05957766982100322,OpenTargets,MONDO_0011229,ethylmalonic encephalopathy
696,DISEAKAN,Hepatic encephalopathy,SOD2,SOD2,ENSG00000291237,superoxide dismutase 2,0.058944752998481446,OpenTargets,MONDO_0011229,ethylmalonic encephalopathy
696,DISEAKAN,Hepatic encephalopathy,RORA,RORA,ENSG00000069667,RAR related orphan receptor A,0.05623769143687241,OpenTargets,MONDO_0011229,ethylmalonic encephalopathy
